,stop_name,parent_station,stop_id,stop_lat,stop_lon,location_type,platform_code,utm_x,utm_y,inside_munich
155879,Emdenstraße,265803.0,363169,48.10706,11.627838,,1,695611.6252811598,5331539.931074445,True
156710,Emmerigweg,127158.0,138821,48.194763,11.623814,,,694979.3832810663,5341276.673312658,True
156711,Emmerigweg,127158.0,226782,48.19565,11.62411,,,694998.0099594784,5341376.002981979,True
156712,Emmerigweg,127158.0,29624,48.19541,11.623715,,,694969.5708315027,5341348.3275126,True
156713,Emmerigweg,127158.0,334133,48.195583,11.624299,,,695012.307900072,5341369.036619414,True
157905,Engelbertstraße,168000.0,173179,48.143887,11.458155,,,682850.75397797,5335215.223449628,True
157906,Engelbertstraße,168000.0,36728,48.143803,11.45794,,,682835.0606676675,5335205.37658614,True
158516,Englburgstraße,30855.0,102253,48.15672,11.435248,,,681101.7381120344,5336587.229792818,True
158517,Englburgstraße,30855.0,458914,48.15672,11.435095,,,681090.3607312164,5336586.86933703,True
158547,Englschalkinger Straße,620838.0,436080,48.15643,11.641654,,,696451.4692838485,5337061.922840295,True
158548,Englschalkinger Straße,620838.0,526641,48.157097,11.642022,,,696476.2859007873,5337136.991187686,True
158549,Englschalkinger Straße,620838.0,561412,48.156727,11.641169,,,696414.2698444453,5337093.690726471,True
158550,Englschalkinger Straße,620838.0,619772,48.15572,11.641699,,,696457.5277132916,5336983.131309752,True
158551,"Englschalkinger Straße, München",620838.0,679629,48.15706,11.641961,,,696471.8912889862,5337132.72322554,True
163385,Erlbachstraße,22437.0,314767,48.175095,11.395004,,,678045.4700554286,5338535.368332535,True
163386,Erlbachstraße,22437.0,495693,48.17464,11.394743,,,678027.6443656206,5338484.195605886,True
163841,Erna-Eckstein-Straße,541757.0,651419,48.1502,11.476355,,1,684181.8749900768,5335960.279306065,True
165072,Eschenrieder Straße,88800.0,345308,48.179737,11.407912,,,678988.8267584147,5339081.259992244,True
165073,Eschenrieder Straße,88800.0,566771,48.17979,11.407832,,,678982.6958680972,5339086.963993483,True
165862,Esmarchstraße,561793.0,19868,48.184425,11.460284,,,682864.8831797496,5339725.594353916,True
165863,Esmarchstraße,561793.0,420141,48.185055,11.460042,,,682844.6553979485,5339795.035465096,True
168869,Ettalstraße,57105.0,47317,48.11336,11.514156,,,687127.0490186808,5331957.256830124,True
168870,Ettalstraße,57105.0,634177,48.113213,11.513446,,,687074.7417010993,5331939.192702929,True
169680,Eulenspiegelstraße,122448.0,346140,48.087963,11.669151,,,698760.2955561917,5329523.47559083,True
169681,Eulenspiegelstraße,122448.0,650052,48.088047,11.669241,,,698766.6730750256,5329533.043397409,True
169820,Euro-Industriepark Nord,445922.0,164299,48.2007,11.603233,,,693427.7332855626,5341884.458937901,True
169821,Euro-Industriepark Nord,445922.0,555990,48.201077,11.602326,,,693358.9260592188,5341924.073940001,True
169823,Euro-Industriepark West,184607.0,324573,48.192524,11.584171,,,692042.0491304123,5340927.974209635,True
169824,Euro-Industriepark West,184607.0,456353,48.192764,11.583847,,,692017.0757423681,5340953.837204494,True
170771,Eversbuschstraße,454196.0,325893,48.190865,11.4597,,,682798.5639449505,5340439.93466136,True
170772,Eversbuschstraße,454196.0,396274,48.19104,11.459745,,,682801.2852583017,5340459.490928974,True
173274,Fachnerstraße,14484.0,218949,48.12984,11.516896,,,687271.0282556096,5333795.458160647,True
173275,Fachnerstraße,14484.0,307362,48.12985,11.517058,,,687283.0447343187,5333796.964062721,True
174485,Fasanenstraße,467949.0,448421,48.167225,11.487252,,,684931.0658982988,5337878.560398618,True
174486,Fasanenstraße,467949.0,507500,48.167072,11.487629,,,684959.6449340768,5337862.46357135,True
174491,Fasanerie,222826.0,339759,48.197517,11.523903,,,687545.3382446909,5341333.980654553,True
174492,Fasanerie,222826.0,85386,48.196392,11.524469,,,687591.5025670258,5341210.3327156035,True
174504,Fasaneriestraße,278074.0,72694,48.1572,11.543298,,,689134.7474431598,5336900.79410597,True
174506,Fasangarten,584442.0,348608,48.093266,11.603745,,,693870.2072414847,5329945.940612132,True
174508,Fasangartenstraße,270759.0,219591,48.089787,11.611093,,,694430.4078660068,5329577.842582354,True
174509,Fasangartenstraße,270759.0,624401,48.08986,11.611255,,,694442.1946627793,5329586.364834864,True
174764,Federseestraße,288834.0,189918,48.17558,11.398112,,,678274.8229107978,5338596.476010043,True
174765,Federseestraße,288834.0,419125,48.17541,11.398013,,,678268.0533668764,5338577.352790828,True
175120,Feldbergstraße,522228.0,139225,48.108856,11.663133,,,698231.8094586546,5331829.88859488,True
175121,Feldbergstraße,522228.0,254065,48.10812,11.663717,,,698278.1092908061,5331749.598448924,True
175122,Feldbergstraße,522228.0,255478,48.108536,11.663456,,,698257.0818317626,5331795.1578627555,True
175123,Feldbergstraße,522228.0,326831,48.107944,11.663393,,,698254.6710227916,5331729.203538707,True
175124,Feldbergstraße,522228.0,354099,48.10869,11.664049,,,698300.6261569805,5331813.801289264,True
175125,Feldbergstraße,522228.0,637540,48.10848,11.664004,,,698298.0851754503,5331790.346918673,True
175349,Feldmoching,15327.0,100810,48.213886,11.540603,,,688726.0059912403,5343194.101776198,True
175351,Feldmoching,15327.0,32653,48.21354,11.540495,,,688719.2560837719,5343155.382674694,True
175352,Feldmoching,15327.0,535078,48.21379,11.540827,,,688742.9974006489,5343183.983043239,True
175353,Feldmoching,15327.0,6046,48.21393,11.539022,,,688608.4099482936,5343195.107767058,True
175354,Feldmoching,15327.0,64046,48.213882,11.540827,,,688742.6590899962,5343194.207725995,True
175356,Feldmoching Bf. Ost,645470.0,631937,48.21406,11.543289,,,688924.8776175205,5343220.04406072,True
175357,Feldmoching Bf. Ost,645470.0,70064,48.213573,11.543145,,,688915.9740236639,5343165.565693533,True
175359,Feldmochinger Anger,436330.0,329901,48.209152,11.543872,,,688986.2509967254,5342676.014172267,True
175360,Feldmochinger Anger,436330.0,75166,48.209045,11.543819,,,688982.7077769308,5342663.992017065,True
175362,Feldmochinger See,437670.0,102312,48.218166,11.51748,,,686992.8673704772,5343613.207318774,True
175363,Feldmochinger See,437670.0,103350,48.218384,11.518297,,,687052.7533895758,5343639.425196484,True
175929,Ferchenbachstraße,168787.0,189596,48.20241,11.494196,,,685320.3771279459,5341805.677809206,True
175930,Ferchenbachstraße,168787.0,568319,48.20301,11.493917,,,685297.4834824852,5341871.687591657,True
176072,Fernpaßstraße,669971.0,21545,48.114826,11.522771,,,687762.8693336366,5332141.177555717,True
176073,Fernpaßstraße,669971.0,247504,48.115185,11.522879,,,687769.5981442374,5332181.339201084,True
176123,Fertigstraße,624656.0,167028,48.088905,11.509162,,,686844.0228574417,5329227.279092615,True
176124,Fertigstraße,624656.0,480449,48.088806,11.509179,,,686845.6474752557,5329216.317889093,True
177296,Finsterwalderstraße,174849.0,291671,48.175556,11.475052,,,683994.2172088871,5338775.165162609,True
177297,Finsterwalderstraße,174849.0,413408,48.176083,11.47446,,,683948.3250812095,5338832.317530362,True
177727,Fischer-v.-Erlach-Straße,286783.0,277124,48.13867,11.480083,,,684500.4697990561,5334687.804341595,True
177728,Fischer-v.-Erlach-Straße,286783.0,500412,48.138714,11.479652,,,684468.2509361346,5334691.660251106,True
178294,Flemischweg,606373.0,247799,48.128067,11.470318,,1,683811.9316129814,5333486.03035486,True
178937,Florastraße,583306.0,430520,48.11752,11.682482,,,699638.3652385289,5332842.809000726,True
178938,Florastraße,583306.0,555628,48.11741,11.682482,,,699638.7916706877,5332830.584151544,True
178939,Florastraße,583306.0,82124,48.117104,11.682689,,,699655.3823942381,5332797.114207517,True
178957,Floriansmühlstraße,366915.0,33742,48.191483,11.621532,,,694822.2586906395,5340906.354993071,True
178958,Floriansmühlstraße,366915.0,531123,48.1918,11.621433,,,694813.6996512976,5340941.334268711,True
178959,Floriansmühlstraße,366915.0,680482,48.19131,11.62005,,,694712.7863879255,5340883.370931745,True
179035,Floßlände,7368.0,286003,48.094753,11.545346,,,689516.7641610294,5329965.698204025,True
179036,Floßlände,7368.0,525256,48.09469,11.545732,,,689545.7339060273,5329959.647508303,True
179057,"Flughafen Besucherpark, München",557185.0,621909,48.35299,11.763802,,,704747.6536325422,5359226.286614054,False
179058,"Flughafen Besucherpark, München",557185.0,64557,48.352905,11.764376,,,704790.5136468991,5359218.373892659,False
179146,Flurstraße,296905.0,429375,48.135494,11.604895,,,693796.8726595179,5334641.877264413,True
179147,Flurstraße,296905.0,570612,48.135662,11.604778,,,693787.5362679897,5334660.25322389,True
179148,Flurstraße,296905.0,571397,48.135597,11.604913,,,693797.8238625543,5334653.369644227,True
179149,Flurstraße,296905.0,674577,48.135757,11.604913,,,693797.2213816883,5334671.151408436,True
179406,Flößergasse,253452.0,458148,48.103638,11.538267,,,688957.1449677792,5330935.729597495,True
179407,Flößergasse,253452.0,468805,48.103394,11.537935,,,688933.3261845112,5330907.7969484795,True
179471,Fockensteinstraße,262730.0,350179,48.10982,11.589049,,,692714.1285364826,5331748.753835744,True
179472,Fockensteinstraße,262730.0,559201,48.109703,11.589282,,,692731.9082028214,5331736.334735238,True
180193,Forst-Kasten-Allee,196414.0,58486,48.095245,11.477676,,,684476.8938371845,5329855.9104780005,True
180208,Forstenried,590169.0,176326,48.08475,11.494878,,,685795.4134903272,5328730.922176277,True
180209,Forstenried,590169.0,634097,48.084846,11.494708,,,685782.4084178478,5328741.180822766,True
180211,Forstenrieder Allee,641126.0,180437,48.09513,11.49937,,,686092.4399332899,5329895.372237147,True
180212,Forstenrieder Allee,641126.0,228538,48.094677,11.498678,,,686042.5551397754,5329843.353974038,True
180213,Forstenrieder Allee,641126.0,266963,48.094658,11.498193,,,686006.5148049754,5329840.0697694,True
180214,Forstenrieder Allee,641126.0,278276,48.095047,11.49937,,,686092.739601254,5329886.147917562,True
180215,Forstenrieder Allee,641126.0,400638,48.094563,11.498418,,,686023.6092232827,5329830.05578072,True
180217,Forstenrieder Park,643908.0,134285,48.0775,11.488446,,,685342.5054066214,5327909.674895281,True
182447,Frankfurter Ring,215934.0,292403,48.186836,11.572753,,,691214.7578504055,5340267.345423243,True
182448,Frankfurter Ring,215934.0,403037,48.187645,11.572115,,,691164.332940933,5340355.667660743,True
182449,Frankfurter Ring,215934.0,439458,48.187126,11.572583,,,691201.044573931,5340299.152095687,True
182450,Frankfurter Ring,215934.0,471948,48.187855,11.572762,,,691211.6339821491,5340380.616564725,True
182451,Frankfurter Ring,215934.0,476093,48.187424,11.57314,,,691241.3298686899,5340333.657324666,True
182452,Frankfurter Ring,215934.0,580807,48.186825,11.572663,,,691208.1102152655,5340265.898919427,True
182487,Franz-Heubl-Straße,423658.0,11606,48.10176,11.659117,,1,697960.1629715473,5331030.932203375,True
182510,Franz-Nißl-Straße,209230.0,540175,48.196274,11.461012,,,682876.8029439324,5341044.2042225255,True
182511,Franz-Nißl-Straße,209230.0,587838,48.196346,11.461102,,,682883.2339747676,5341052.4204386985,True
182519,Franz-Sperr-Weg,79864.0,378965,48.20397,11.538815,,,688629.6282609692,5342087.666927137,True
182520,Franz-Sperr-Weg,79864.0,44333,48.20383,11.538743,,,688624.7934893297,5342071.93082755,True
182590,Frasdorfer Straße,564364.0,192758,48.10111,11.59116,,,692903.8565166037,5330786.053035108,True
182591,Frasdorfer Straße,564364.0,77642,48.101276,11.5908,,,692876.4362448303,5330803.598901157,True
182715,Frauendorferstraße,120664.0,160156,48.163483,11.476265,,,684127.6213395414,5337436.303980807,True
182716,Frauendorferstraße,120664.0,397496,48.163765,11.476867,,,684171.3711331948,5337469.087163323,True
182781,Frauenmantelanger,508609.0,254807,48.209267,11.568019,,,690779.5904008367,5342748.49576562,True
182782,Frauenmantelanger,508609.0,533750,48.2095,11.568495,,,690814.0839913032,5342775.573339366,True
182983,Fraunhoferstraße,134427.0,389650,48.128143,11.575915,,,691668.3706854916,5333752.27717484,True
182984,Fraunhoferstraße,134427.0,480122,48.128197,11.576688,,,691725.6826697676,5333760.2055246625,True
182985,Fraunhoferstraße,134427.0,514109,48.127995,11.57667,,,691725.0957129062,5333737.7111381665,True
182986,Fraunhoferstraße,134427.0,529731,48.12923,11.574253,,,691540.6693775356,5333868.941029763,True
182987,Fraunhoferstraße,134427.0,612340,48.129288,11.574361,,,691548.4888603572,5333875.655951687,True
182988,Fraunhoferstraße,134427.0,655735,48.12853,11.575188,,,691612.8396667269,5333793.475087397,True
184974,Freiham,310557.0,266599,48.140915,11.409538,,,679244.9469189625,5334770.440474618,True
184975,Freiham,310557.0,320423,48.140633,11.411137,,,679364.8713930581,5334742.828473049,True
184977,Freiham Bf. (Süd),231690.0,503121,48.13869,11.411209,,,679376.999328549,5334527.0555322245,True
184978,Freiham Bf. (Süd),231690.0,625941,48.138588,11.410805,,,679347.3019427791,5334514.777067037,True
184980,"Freiham, Möbel Höffner",127442.0,122114,48.134235,11.412907,,1,679518.848231513,5334035.899183079,True
185166,Freiligrathstraße,12875.0,253220,48.17796,11.585536,,,692197.95613407,5339312.788480818,True
185167,Freiligrathstraße,12875.0,541383,48.17837,11.585024,,,692158.365949559,5339357.074036572,True
185181,Freimann,522915.0,622376,48.191944,11.614345,,,694286.4455540676,5340939.387270131,True
185182,Freimann,522915.0,76494,48.19198,11.614237,,,694278.2839272273,5340943.115056418,True
185184,Freimanner Hölzl,11775.0,42530,48.19204,11.601239,,1,693312.1790082654,5340916.993029994,True
185256,Freischützstraße,151655.0,225088,48.159084,11.642534,,,696506.765349883,5337359.127364483,True
185257,Freischützstraße,151655.0,596894,48.15838,11.641843,,,696458.0740188676,5337279.121128506,True
185258,Freischützstraße,151655.0,633343,48.15881,11.641663,,,696443.0469009378,5337326.449539401,True
186779,Friedastraße,560099.0,114327,48.081226,11.529113,,,688357.616117985,5328422.504017981,True
186780,Friedastraße,560099.0,35871,48.081295,11.528924,,,688343.2891583634,5328429.709815108,True
187146,Friedenheimer Straße,291504.0,196149,48.135002,11.511048,,,686817.1994172493,5334354.921453011,True
187147,Friedenheimer Straße,291504.0,325224,48.135254,11.510886,,,686804.2331521314,5334382.534369448,True
187166,Friedensengel/Villa Stuck,169620.0,220345,48.140938,11.600143,,,693422.9009241262,5335234.935734249,True
187167,Friedensengel/Villa Stuck,169620.0,297182,48.14047,11.600053,,,693417.9654883989,5335182.697592886,True
187168,Friedensengel/Villa Stuck,169620.0,643518,48.140537,11.600664,,,693463.1624942524,5335191.681030962,True
187169,Friedensengel/Villa Stuck,169620.0,685194,48.140656,11.600736,,,693468.0707573458,5335205.0874124635,True
187192,Friedenspromenade,236119.0,362675,48.118683,11.682923,,,699666.673854608,5332973.20386774,True
187193,Friedenspromenade,236119.0,48536,48.11804,11.682914,,,699668.4972426085,5332901.72069513,True
187194,Friedenspromenade,236119.0,536523,48.118267,11.68401,,,699749.1770748103,5332929.794425015,True
187504,Friedhof Obermenzing,681514.0,332950,48.164425,11.447591,,,681992.3175510017,5337472.7010282045,True
187505,Friedhof Obermenzing,681514.0,597587,48.16437,11.447968,,,682020.5424787197,5337467.481199913,True
187529,Friedhof Perlach,106369.0,51049,48.098007,11.64028,,,696572.2498759109,5330565.539438643,True
187530,Friedhof Perlach,106369.0,633840,48.09801,11.640684,,,696602.314467395,5330566.905204101,True
187537,Friedhof Riem,467163.0,168710,48.132767,11.679779,,,699378.1608093217,5334530.273372569,True
187538,Friedhof Riem,467163.0,531048,48.13282,11.679967,,,699391.9417656591,5334536.651057296,True
187552,Friedhof Untermenzing,56569.0,454331,48.177902,11.461623,,,682987.626424962,5339003.828284395,True
187553,Friedhof Untermenzing,56569.0,617695,48.177814,11.461793,,,683000.5760663395,5338994.452979823,True
187843,Friedrich-Eckart-Straße,644620.0,31268,48.141365,11.637522,,,696201.6595156041,5335377.107534368,True
187844,Friedrich-Eckart-Straße,644620.0,508041,48.140297,11.636902,,,696159.6134397399,5335256.83241399,True
187845,Friedrich-Eckart-Straße,644620.0,522308,48.14035,11.635411,,,696048.5042640835,5335258.919448442,True
187846,Friedrich-Eckart-Straße,644620.0,540511,48.140392,11.637701,,,696218.6843703062,5335269.429245901,True
187847,Friedrich-Eckart-Straße,644620.0,646315,48.141155,11.636911,,,696157.0121026527,5335352.2098886715,True
187848,Friedrich-Eckart-Straße,644620.0,660834,48.140244,11.635662,,,696067.578638808,5335247.779140159,True
187850,Friedrich-Engels-Bogen,66019.0,106058,48.106445,11.659189,,,697947.5222232962,5331551.78504259,True
187851,Friedrich-Engels-Bogen,66019.0,669265,48.106243,11.658866,,,697924.2563103017,5331528.504606987,True
187872,Friedrich-Hebbel-Straße,283738.0,117264,48.11272,11.526553,,,688052.0221616549,5331916.363598907,True
187873,Friedrich-Hebbel-Straße,283738.0,217885,48.11222,11.526023,,,688014.4018735202,5331859.49976929,True
188812,Friedrichstraße,534728.0,30928,48.159973,11.580551,,1,691894.5508533274,5337301.314113515,True
189320,Friesplatz,539739.0,232372,48.10071,11.672691,,,698974.6666661625,5330949.260759635,True
189321,Friesplatz,539739.0,326354,48.09971,11.67243,,,698959.098489363,5330837.4508799305,True
189410,Fritz-Meyer-Weg,546924.0,12437,48.1725,11.636579,,,696012.8107510284,5338834.922165227,True
189411,Fritz-Meyer-Weg,546924.0,346022,48.172943,11.636534,,,696007.776169247,5338884.040754223,True
189412,Fritz-Meyer-Weg,546924.0,539728,48.172497,11.636713,,,696022.7834639254,5338834.93057768,True
189413,Fritz-Meyer-Weg,546924.0,563367,48.17286,11.636848,,,696031.4346108641,5338875.617438865,True
190295,Fröttmaning,266175.0,453997,48.211845,11.616519,,,694372.6449312816,5343156.623976857,True
190296,Fröttmaning,266175.0,510990,48.211792,11.616753,,,694390.2274029894,5343151.325997305,True
190297,Fröttmaning,266175.0,623273,48.21177,11.616834,,,694396.3274896448,5343149.086015927,True
190298,Fröttmaning,266175.0,679721,48.211823,11.616618,,,694380.0820628037,5343154.429537001,True
190300,Fröttmaning Auensiedlung,549289.0,266594,48.214767,11.635779,,,695792.1485748917,5343530.293181709,True
190301,Fröttmaning Auensiedlung,549289.0,32472,48.214794,11.635528,,,695773.4021482297,5343532.6539483955,True
190460,Fuggerstraße,42696.0,563664,48.124073,11.534539,,,688604.7983674533,5333197.650730573,True
190461,Fuggerstraße,42696.0,78720,48.123814,11.534701,,,688617.8013343567,5333169.263686591,True
192085,Fürstenried West,73965.0,325145,48.088585,11.480254,,,684692.6879288495,5329121.925709354,True
192086,Fürstenried West,73965.0,325656,48.088722,11.480344,,,684698.8985388507,5329137.367425211,True
192087,Fürstenried West,73965.0,391950,48.088646,11.480595,,,684717.8603180724,5329129.523557682,True
192088,Fürstenried West,73965.0,407546,48.088795,11.480083,,,684679.2029611792,5329144.853944452,True
192090,Fürstenried West,73965.0,594359,48.088364,11.480963,,,684746.2721980185,5329099.066541734,True
192091,Fürstenried West,73965.0,659908,48.08831,11.480927,,,684743.7851211429,5329092.978742505,True
192093,Fürstenrieder Straße,428146.0,285145,48.13927,11.503125,,,686212.341164277,5334810.0348305255,True
192094,Fürstenrieder Straße,428146.0,432369,48.139744,11.503547,,,686242.0169726025,5334863.735913485,True
192095,Fürstenrieder Straße,428146.0,504445,48.13935,11.503358,,,686229.3837895985,5334819.49012117,True
192096,Fürstenrieder Straße,428146.0,542364,48.140297,11.502963,,,686196.574604129,5334923.780248381,True
192097,Fürstenrieder Straße,428146.0,586681,48.13923,11.503044,,,686206.4605647735,5334805.3931786595,True
192098,Fürstenrieder Straße,428146.0,81393,48.13967,11.503601,,,686246.3016381272,5334855.642577684,True
194133,Gaiglstraße,131605.0,23838,48.152428,11.55034,,,689675.9920810042,5336387.80090321,True
194134,Gaiglstraße,131605.0,629920,48.152397,11.550484,,,689686.8153150802,5336384.710992603,True
194520,Galileiplatz,340045.0,288405,48.144108,11.606728,,,693900.7716993548,5335603.825112811,True
194521,Galileiplatz,340045.0,664412,48.14436,11.606557,,,693887.1032297842,5335631.40013843,True
195051,Ganghoferbrücke,348229.0,204554,48.127914,11.539039,,,688925.5420107907,5333635.5719176475,True
195052,Ganghoferbrücke,348229.0,660483,48.127956,11.539165,,,688934.7626542756,5333640.549214602,True
195266,Garching,319433.0,266835,48.249382,11.652362,,,696890.9552598936,5347419.715752219,False
195267,Garching,319433.0,510089,48.249195,11.652281,,,696885.6611791266,5347398.725285732,False
195299,"Garching, Forschungszentrum",548002.0,338478,48.26481,11.671361,,,698241.4883793993,5349183.254899355,False
195301,"Garching, Forschungszentrum",548002.0,657406,48.26479,11.671487,,,698250.9154574343,5349181.357693428,False
195367,Garching-Hochbrück,259747.0,446306,48.247433,11.631171,,,695325.4495545723,5347148.963690395,False
195658,Garmischer Straße,649018.0,478889,48.130177,11.529077,,,688176.0667590128,5333862.647698902,True
195659,Garmischer Straße,649018.0,8354,48.13006,11.527622,,,688068.2424811923,5333846.085181214,True
196152,Gartenstraße,318580.0,277510,48.172325,11.564929,,,690687.1363514424,5338635.19173663,True
196153,Gartenstraße,318580.0,440469,48.172005,11.56492,,,690687.654428332,5338599.605571567,True
196817,Gautinger Straße,150517.0,381703,48.084877,11.478466,,,684572.8267070102,5328705.541786869,True
196818,Gautinger Straße,150517.0,563038,48.0849,11.478745,,,684593.5202771001,5328708.767144132,True
198274,Geisenhausenerstraße,560185.0,155523,48.098877,11.518073,,,687471.259809056,5330357.205372917,True
198275,Geisenhausenerstraße,560185.0,191004,48.09874,11.519312,,,687563.9959551101,5330344.999576219,True
198844,Gelbhofstraße,153178.0,417193,48.122314,11.475448,,1,684214.2017652998,5332858.9333427735,True
199441,Gellertstraße,417622.0,553943,48.16241,11.615235,,,694464.3060084987,5337659.331223127,True
199442,Gellertstraße,417622.0,682776,48.162777,11.615235,,,694462.9179965706,5337700.11826044,True
201389,Georg-Birk-Straße,401783.0,423695,48.16397,11.556925,,-,690123.0266400125,5337686.811745015,True
201397,Georg-Brauchle-Haus,3365.0,233058,48.11027,11.637369,,,696308.8094646827,5331920.956807782,True
201398,Georg-Brauchle-Haus,3365.0,84760,48.11016,11.638196,,,696370.7806844085,5331910.842934314,True
201400,Georg-Brauchle-Ring,572998.0,132925,48.177612,11.529697,,,688048.691256067,5339135.949831944,True
201401,Georg-Brauchle-Ring,572998.0,253940,48.175987,11.529185,,,688016.5784310788,5338954.098701519,True
201402,Georg-Brauchle-Ring,572998.0,265764,48.177193,11.529122,,,688007.4836506299,5339087.976241877,True
201403,Georg-Brauchle-Ring,572998.0,270816,48.17688,11.529329,,,688024.0154356221,5339053.696730117,True
201404,Georg-Brauchle-Ring,572998.0,420706,48.177193,11.529014,,,687999.4558219697,5339087.712002021,True
201405,Georg-Brauchle-Ring,572998.0,492254,48.176613,11.530002,,,688075.0180816089,5339025.670047106,True
201406,Georg-Brauchle-Ring,572998.0,590632,48.176636,11.528278,,,687946.7845927444,5339024.008026471,True
201407,Georg-Brauchle-Ring,572998.0,640994,48.17608,11.528933,,,687997.5062080754,5338963.817917333,True
201427,Georg-Hirth-Platz,459134.0,143372,48.134678,11.55609,,,690169.1966479736,5334429.330155819,True
201428,Georg-Hirth-Platz,459134.0,670303,48.13453,11.556036,,,690165.7262365489,5334412.748404015,True
201433,Georg-Reismüller-Straße,605466.0,340346,48.194225,11.464255,,,683125.0778518679,5340824.207194109,True
201434,Georg-Reismüller-Straße,605466.0,75149,48.194393,11.463913,,,683099.0658110341,5340842.063241303,True
201449,Georg-Zech-Allee,427057.0,216953,48.20871,11.532796,,,688165.0860126596,5342599.695954554,True
201450,Georg-Zech-Allee,427057.0,683136,48.208878,11.532805,,,688165.1388041563,5342618.389163864,True
201541,Georgenstraße,258009.0,150563,48.15533,11.583704,,,692146.3431395971,5336793.183905583,True
201542,Georgenstraße,258009.0,597721,48.15501,11.583192,,,692109.4645260554,5336756.34044784,True
202320,Geretsrieder Straße,556245.0,285961,48.100075,11.533533,,,688617.796237708,5330528.134312432,True
202321,Geretsrieder Straße,556245.0,504559,48.099895,11.532796,,,688563.5901435639,5330506.3231574185,True
202358,Gerhardstraße,547497.0,303278,48.112774,11.565971,,,690985.5046333789,5332019.487935562,True
202359,Gerhardstraße,547497.0,638797,48.113087,11.566231,,,691003.6944031954,5332054.919133827,True
202473,Gerlachweg,112280.0,253547,48.18008,11.445992,,,681818.0499522123,5339208.782803189,True
202474,Gerlachweg,112280.0,264522,48.180134,11.446297,,,681840.5289406612,5339215.505998446,True
202685,Germering (S) West,453706.0,42130,48.128685,11.360365,,,675628.9304068679,5333297.756586495,False
202696,"Germering, An der Markung",238485.0,343026,48.116768,11.364182,,Ri,675953.6406109171,5331982.048795665,False
202697,"Germering, An der Markung",238485.0,481864,48.11688,11.3642,,Ri,675954.59756234,5331994.537419068,False
202699,"Germering, Beethovenstraße",217121.0,174406,48.13219,11.36438,,,675915.6811145676,5333696.472737997,False
202700,"Germering, Beethovenstraße",217121.0,220779,48.13219,11.364227,,,675904.2982385475,5333696.122749517,False
202710,"Germering, Dorfstraße",215251.0,134167,48.138454,11.360562,,,675610.2577327397,5334383.915858421,False
202711,"Germering, Dorfstraße",215251.0,45687,48.13864,11.360329,,,675592.2905469475,5334404.0554786,False
202722,"Germering, GEP",180964.0,129530,48.137413,11.374235,,Ri,676630.9483624214,5334299.538323668,False
202723,"Germering, GEP",180964.0,228184,48.137383,11.37463,,Ri,676660.4354892112,5334297.11160033,False
202734,"Germering, Hochrainweg",473774.0,616092,48.14082,11.358748,,Ri,675467.2494369509,5334642.727905999,False
202735,"Germering, Hochrainweg",473774.0,89017,48.14103,11.358676,,Ri,675461.1776939039,5334665.90265732,False
202739,"Germering, Industriestraße",,229257,48.132065,11.379041,,Ri,677006.8576452415,5333716.2227814915,False
202740,"Germering, Industriestraße",,277511,48.132107,11.379571,,Ri,677046.1441242862,5333722.110658588,False
202742,"Germering, Industriestraße (Spange)",533562.0,493089,48.131477,11.375825,,Ri,676769.6127963854,5333643.476081663,False
202743,"Germering, Industriestraße (Spange)",533562.0,532977,48.131496,11.375528,,Ri,676747.4511048514,5333644.905042439,False
202745,"Germering, K.-Schumacher-Str.",175156.0,411489,48.117584,11.357607,,Ri,675461.5478911552,5332057.717868843,False
202746,"Germering, K.-Schumacher-Str.",175156.0,90484,48.117542,11.357634,,ri,675463.7002878012,5332053.111664358,False
202748,"Germering, Kersch. Schule Ost",380207.0,64131,48.115616,11.359826,,,675633.3943130904,5331844.06261196,False
202751,"Germering, Kerschenst.Schule",161381.0,539649,48.115215,11.358757,,Ri,675555.2040175283,5331797.055984413,False
202768,"Germering, Königsberger Straße",71968.0,45188,48.136772,11.383424,,,677316.7285878712,5334249.44755463,False
202769,"Germering, Königsberger Straße",71968.0,517444,48.136833,11.383604,,,677329.9088280821,5334256.642070222,False
202779,"Germering, Masurenweg",425962.0,6049,48.12212,11.357831,,,675462.7630164318,5332562.350979445,False
202780,"Germering, Masurenweg",425962.0,87431,48.12209,11.358074,,,675480.9474786986,5332559.571228149,False
202785,"Germering, Montessoristraße",584118.0,104425,48.11614,11.361829,,Ri,675780.6730786846,5331906.874308778,False
202786,"Germering, Montessoristraße",584118.0,521484,48.116074,11.361901,,Ri,675786.2566446166,5331899.703745486,False
202788,"Germering, Münchener Straße",82515.0,400495,48.13778,11.377999,,,676909.6918138167,5334348.979086856,False
202789,"Germering, Münchener Straße",82515.0,635258,48.137707,11.378016,,,676911.2073616375,5334340.9051147355,False
202791,"Germering, Neue Gautinger Str.",401543.0,384618,48.11797,11.373651,,,676654.2024299079,5332137.340466294,False
202792,"Germering, Neue Gautinger Str.",401543.0,397882,48.11804,11.373597,,,676649.9437480276,5332144.996097358,False
202799,"Germering, Oskar-v.-Miller-Str",597938.0,122079,48.13152,11.371162,,Ri,676422.5435477481,5333637.546847841,False
202800,"Germering, Oskar-v.-Miller-Str",597938.0,91767,48.131214,11.371162,,Ri,676423.5922205201,5333603.538588861,False
